"report_date","logic_segment","shipper_id","city_name","total_order","total_order_spxi","total_assign"
"2024-03-09","old","12285933","HCM City","18","6","45"
"2024-03-09","old","18550366","HCM City","17","1","17"
"2024-03-09","old","15903728","HCM City","22","12","45"
"2024-03-09","old","14359962","HCM City","19","13","21"
"2024-03-09","old","41914636","HCM City","17","5","18"
"2024-03-09","old","41240293","HCM City","23","13","35"
"2024-03-09","old","15598220","Ha Noi City","12","0","18"
"2024-03-09","old","42043688","HCM City","17","11","17"
"2024-03-09","old","15636150","Ha Noi City","31","1","45"
"2024-03-09","old","18856641","Ha Noi City","35","11","64"
"2024-03-09","old","23143238","HCM City","23","15","25"
"2024-03-09","old","16805638","Ha Noi City","21","10","94"
"2024-03-09","old","18086915","HCM City","33","8","47"
"2024-03-09","old","16398550","HCM City","15","10","21"
"2024-03-09","old","23102821","HCM City","2","0","2"
"2024-03-09","old","15839909","HCM City","25","13","34"
"2024-03-09","old","40953454","HCM City","13","5","13"
"2024-03-09","old","40742588","HCM City","9","2","24"
"2024-03-09","old","10152320","HCM City","11","9","26"
"2024-03-09","old","17201622","HCM City","24","10","25"
"2024-03-09","old","41860273","Ha Noi City","24","19","26"
"2024-03-09","old","19631592","Ha Noi City","29","14","82"
"2024-03-09","old","19487003","HCM City","21","0","26"
"2024-03-09","old","17312880","HCM City","26","17","40"
"2024-03-09","old","9809387","Ha Noi City","30","0","53"
"2024-03-09","old","20804453","Ha Noi City","20","11","47"
"2024-03-09","old","4397973","HCM City","18","7","28"
"2024-03-09","old","42169050","HCM City","19","10","23"
"2024-03-09","old","16928785","Ha Noi City","25","0","33"
"2024-03-09","old","17093761","HCM City","21","16","24"
"2024-03-09","old","20398134","HCM City","27","14","29"
"2024-03-09","old","15903793","HCM City","5","3","24"
"2024-03-09","old","15925465","Ha Noi City","34","0","43"
"2024-03-09","old","4078185","HCM City","16","9","19"
"2024-03-09","old","7173487","Ha Noi City","18","15","27"
"2024-03-09","old","10471838","HCM City","21","1","23"
"2024-03-09","old","22125295","HCM City","29","17","34"
"2024-03-09","old","16104127","Ha Noi City","23","3","52"
"2024-03-09","old","14758065","Ha Noi City","24","0","26"
"2024-03-09","old","41785374","HCM City","16","9","17"
"2024-03-09","old","11899559","Ha Noi City","18","0","25"
"2024-03-09","old","21867479","Ha Noi City","36","10","206"
"2024-03-09","old","8309240","Ha Noi City","15","14","83"
"2024-03-09","old","16165662","HCM City","21","2","23"
"2024-03-09","old","15620049","Ha Noi City","30","0","38"
"2024-03-09","old","14402970","Ha Noi City","22","2","34"
"2024-03-09","old","17194590","HCM City","17","6","17"
"2024-03-09","old","22026408","Ha Noi City","40","0","50"
"2024-03-09","old","11994715","HCM City","27","10","27"
"2024-03-09","old","18387612","HCM City","15","10","30"
"2024-03-09","old","5996140","Ha Noi City","32","1","42"
"2024-03-09","old","40045450","HCM City","18","11","59"
"2024-03-09","old","12916070","Ha Noi City","29","11","627"
"2024-03-09","old","17192424","Ha Noi City","25","2","39"
"2024-03-09","old","20830378","HCM City","18","0","19"
"2024-03-09","old","16023308","Ha Noi City","22","14","34"
"2024-03-09","old","22426700","Ha Noi City","19","11","33"
"2024-03-09","old","40124616","Ha Noi City","22","13","27"
"2024-03-09","old","12940414","HCM City","16","4","19"
"2024-03-09","old","18360156","HCM City","19","12","20"
"2024-03-09","old","12350085","HCM City","23","14","29"
"2024-03-09","old","4932168","Ha Noi City","9","2","22"
"2024-03-09","old","23080717","HCM City","17","4","20"
"2024-03-09","old","14551008","HCM City","21","11","29"
"2024-03-09","old","22104844","HCM City","23","2","26"
"2024-03-09","old","16555223","HCM City","16","6","16"
"2024-03-09","old","40979343","Ha Noi City","21","9","33"
"2024-03-09","old","40045635","HCM City","19","6","24"
"2024-03-09","old","12982756","HCM City","18","14","25"
"2024-03-09","old","14517969","HCM City","23","19","25"
"2024-03-09","old","10564455","HCM City","22","0","21"
"2024-03-09","old","22234144","HCM City","18","6","19"
"2024-03-09","old","20413905","HCM City","25","12","37"
"2024-03-09","old","15139374","HCM City","21","18","23"
"2024-03-09","old","12395731","HCM City","10","5","24"
"2024-03-09","old","40957528","HCM City","27","17","29"
"2024-03-09","old","15433950","HCM City","22","17","25"
"2024-03-09","old","5849662","Ha Noi City","36","18","157"
"2024-03-09","old","15533651","Ha Noi City","23","0","34"
"2024-03-09","old","20248953","Ha Noi City","16","5","24"
"2024-03-09","old","19486672","HCM City","18","13","20"
"2024-03-09","old","17135726","HCM City","13","2","11"
"2024-03-09","old","23118941","Ha Noi City","26","5","49"
"2024-03-09","old","40890218","HCM City","17","13","37"
"2024-03-09","old","20474142","Ha Noi City","31","3","36"
"2024-03-09","old","40680179","HCM City","10","5","11"
"2024-03-09","old","42074374","HCM City","14","9","16"
"2024-03-09","old","9257200","Ha Noi City","14","1","15"
"2024-03-09","old","11920619","HCM City","12","10","36"
"2024-03-09","old","20116856","HCM City","5","4","9"
"2024-03-09","old","17309162","HCM City","22","6","34"
"2024-03-09","old","10403335","HCM City","13","9","14"
"2024-03-09","old","14527974","HCM City","15","8","86"
"2024-03-09","old","8014397","HCM City","20","7","24"
"2024-03-09","old","12167314","Ha Noi City","24","8","32"
"2024-03-09","old","5844492","Ha Noi City","12","4","16"
"2024-03-09","old","14099657","HCM City","19","10","26"
"2024-03-09","old","16523275","HCM City","21","14","35"
"2024-03-09","old","11122927","HCM City","20","7","28"
"2024-03-09","old","41800653","HCM City","23","11","31"
"2024-03-09","old","20229247","HCM City","17","8","19"
"2024-03-09","old","15455479","HCM City","7","4","9"
"2024-03-09","old","41921324","Ha Noi City","20","6","20"
"2024-03-09","old","40160881","Ha Noi City","11","10","90"
"2024-03-09","old","5940170","Ha Noi City","24","9","33"
"2024-03-09","old","19410423","HCM City","16","9","27"
"2024-03-09","old","14622471","HCM City","15","8","20"
"2024-03-09","old","4456686","HCM City","17","3","18"
"2024-03-09","old","20252229","HCM City","8","8","33"
"2024-03-09","old","41043743","Ha Noi City","25","6","27"
"2024-03-09","old","1146567","HCM City","21","10","23"
"2024-03-08","old","8252037","HCM City","21","12","32"
"2024-03-08","old","12982756","HCM City","18","15","20"
"2024-03-08","old","19067323","Ha Noi City","22","10","38"
"2024-03-08","old","14064997","Ha Noi City","23","1","74"
"2024-03-08","old","41425238","HCM City","23","16","26"
"2024-03-08","old","41425225","HCM City","9","4","36"
"2024-03-08","old","20292119","HCM City","32","17","74"
"2024-03-08","old","21565138","Ha Noi City","31","0","76"
"2024-03-08","old","15936169","Ha Noi City","22","14","66"
"2024-03-08","old","40350169","Ha Noi City","35","4","41"
"2024-03-08","old","18149802","Ha Noi City","22","1","46"
"2024-03-08","old","6568189","HCM City","18","7","18"
"2024-03-08","old","15517243","HCM City","25","8","55"
"2024-03-08","old","12982740","HCM City","7","5","11"
"2024-03-08","old","17451538","HCM City","25","11","30"
"2024-03-08","old","9402601","HCM City","32","6","110"
"2024-03-08","old","16104127","Ha Noi City","26","4","95"
"2024-03-08","old","40304561","Ha Noi City","23","10","23"
"2024-03-08","old","14286294","HCM City","29","0","60"
"2024-03-08","old","41185218","HCM City","5","5","5"
"2024-03-08","old","20199338","Ha Noi City","36","0","92"
"2024-03-08","old","18343300","HCM City","35","12","52"
"2024-03-08","old","42328056","Ha Noi City","17","15","47"
"2024-03-08","old","21671732","HCM City","22","8","26"
"2024-03-08","old","12302418","HCM City","26","3","30"
"2024-03-08","old","14006356","HCM City","16","13","17"
"2024-03-08","old","17093761","HCM City","24","11","55"
"2024-03-08","old","16188760","HCM City","12","2","14"
"2024-03-08","old","22354281","HCM City","24","13","115"
"2024-03-08","old","15071142","HCM City","23","4","25"
"2024-03-08","old","42152646","HCM City","31","12","39"
"2024-03-08","old","22909443","HCM City","28","18","28"
"2024-03-08","old","5236088","HCM City","10","7","12"
"2024-03-08","old","19091924","HCM City","22","14","35"
"2024-03-08","old","19625504","Ha Noi City","25","16","45"
"2024-03-08","old","4897128","HCM City","25","1","74"
"2024-03-08","old","12440321","Ha Noi City","27","0","27"
"2024-03-08","old","6749021","HCM City","26","1","55"
"2024-03-08","old","20243808","HCM City","24","2","28"
"2024-03-08","old","15903793","HCM City","16","16","16"
"2024-03-08","old","15433812","HCM City","24","5","30"
"2024-03-08","old","17452915","Ha Noi City","18","6","26"
"2024-03-08","old","20492255","HCM City","27","0","27"
"2024-03-08","old","40045706","Ha Noi City","17","16","37"
"2024-03-08","old","20446946","HCM City","24","0","36"
"2024-03-08","old","16165662","HCM City","25","1","31"
"2024-03-08","old","21240502","Ha Noi City","19","13","120"
"2024-03-08","old","23162838","HCM City","23","0","42"
"2024-03-08","old","40065023","HCM City","17","1","20"
"2024-03-08","old","16230080","HCM City","35","6","66"
"2024-03-08","old","12638582","HCM City","17","0","18"
"2024-03-08","old","12735037","HCM City","37","0","45"
"2024-03-08","old","22929133","Ha Noi City","5","4","7"
"2024-03-08","old","23147839","Ha Noi City","37","1","87"
"2024-03-08","old","42198444","HCM City","27","24","35"
"2024-03-08","old","40489009","HCM City","25","14","28"
"2024-03-08","old","41647284","Ha Noi City","41","30","146"
"2024-03-08","old","40958642","HCM City","26","3","39"
"2024-03-08","old","40330924","HCM City","27","8","27"
"2024-03-08","old","10265055","HCM City","22","17","31"
"2024-03-08","old","15392748","HCM City","22","7","31"
"2024-03-08","old","8024709","Ha Noi City","29","7","144"
"2024-03-08","old","15904058","Ha Noi City","22","11","42"
"2024-03-08","old","15556567","HCM City","33","0","50"
"2024-03-08","old","17468167","HCM City","12","0","19"
"2024-03-08","old","40961597","Ha Noi City","17","9","23"
"2024-03-08","old","17201831","HCM City","42","9","52"
"2024-03-08","old","17540079","HCM City","21","15","26"
"2024-03-08","old","17096234","HCM City","27","8","27"
"2024-03-08","old","42177486","HCM City","17","10","21"
"2024-03-08","old","40270586","Ha Noi City","32","2","64"
"2024-03-08","old","2867400","HCM City","34","0","35"
"2024-03-08","old","41800653","HCM City","37","20","42"
"2024-03-08","old","40742588","HCM City","9","4","12"
"2024-03-08","old","40074118","Ha Noi City","25","0","86"
"2024-03-08","old","15952418","HCM City","22","8","42"
"2024-03-08","old","17916938","Ha Noi City","21","8","55"
"2024-03-08","old","12354214","HCM City","21","5","70"
"2024-03-08","old","13099318","HCM City","17","0","17"
"2024-03-08","old","41566301","HCM City","24","11","28"
"2024-03-08","old","22276208","HCM City","25","7","28"
"2024-03-08","old","17303713","HCM City","26","7","27"
"2024-03-08","old","9942362","HCM City","26","8","27"
"2024-03-08","old","50063001","HCM City","44","0","49"
"2024-03-08","old","22200460","Ha Noi City","20","14","92"
"2024-03-08","old","15370589","Ha Noi City","22","0","44"
"2024-03-08","old","8826669","HCM City","29","6","86"
"2024-03-08","old","19248252","Ha Noi City","23","2","32"
"2024-03-08","old","40644217","HCM City","20","12","23"
"2024-03-08","old","41955748","Ha Noi City","23","0","43"
"2024-03-08","old","8448315","Ha Noi City","40","0","64"
"2024-03-08","old","40465398","Ha Noi City","25","0","46"
"2024-03-08","old","50107830","Ha Noi City","27","3","61"
"2024-03-08","old","18142970","HCM City","18","14","39"
"2024-03-08","old","40054618","Ha Noi City","21","14","38"
"2024-03-08","old","41089259","HCM City","24","18","43"
"2024-03-08","old","13021925","Ha Noi City","24","12","82"
"2024-03-08","old","12612736","Ha Noi City","6","3","6"
"2024-03-08","old","17135350","Ha Noi City","23","8","62"
"2024-03-08","old","16022190","HCM City","37","3","61"
"2024-03-08","old","14517969","HCM City","16","16","21"
"2024-03-08","old","18655115","Ha Noi City","21","17","51"
"2024-03-08","old","41057284","Ha Noi City","26","0","42"
"2024-03-08","old","16587581","HCM City","22","3","30"
"2024-03-08","old","21658442","Ha Noi City","37","0","46"
"2024-03-08","old","42213400","HCM City","22","0","27"
"2024-03-08","old","41795119","HCM City","26","9","29"
"2024-03-08","old","17068965","Ha Noi City","13","0","18"
"2024-03-08","old","23101645","HCM City","29","15","30"
"2024-03-08","old","20328943","HCM City","22","4","23"
"2024-03-08","old","6491479","HCM City","25","10","30"
"2024-03-08","old","19410423","HCM City","36","9","67"
"2024-03-08","old","8336545","HCM City","23","7","31"
"2024-03-08","old","15825950","HCM City","22","7","43"
"2024-03-08","old","12817365","HCM City","25","4","27"
"2024-03-08","old","41043806","Ha Noi City","37","2","43"
"2024-03-08","old","12567368","Ha Noi City","16","8","16"
"2024-03-08","old","10152320","HCM City","20","10","64"
"2024-03-08","old","9809387","Ha Noi City","41","0","81"
"2024-03-08","old","16384575","HCM City","31","13","47"
"2024-03-08","old","23169950","HCM City","26","9","29"
"2024-03-08","old","20230574","HCM City","25","14","78"
"2024-03-08","old","14987982","HCM City","30","11","44"
"2024-03-08","old","19888468","HCM City","22","12","113"
"2024-03-08","old","8097038","Ha Noi City","22","0","54"
"2024-03-08","old","17890207","HCM City","22","16","28"
"2024-03-08","old","18040305","HCM City","24","15","43"
"2024-03-08","old","21975193","HCM City","18","8","18"
"2024-03-08","old","12214834","HCM City","35","11","62"
"2024-03-08","old","16616376","HCM City","23","2","30"
"2024-03-08","old","40844281","Ha Noi City","39","10","58"
"2024-03-08","old","6583833","HCM City","35","8","69"
"2024-03-08","old","16233468","HCM City","26","23","26"
"2024-03-08","old","40814970","HCM City","21","14","24"
"2024-03-08","old","12076072","HCM City","34","8","68"
"2024-03-08","old","41785374","HCM City","16","10","18"
"2024-03-08","old","40861886","HCM City","29","15","29"
"2024-03-08","old","41809910","HCM City","22","12","22"
"2024-03-08","old","20288526","Ha Noi City","26","19","28"
"2024-03-08","old","7884703","HCM City","24","2","70"
"2024-03-08","old","15598220","Ha Noi City","32","1","60"
"2024-03-08","old","22103562","Ha Noi City","28","0","58"
"2024-03-08","old","12733730","HCM City","17","13","39"
"2024-03-08","old","16616323","HCM City","32","0","51"
"2024-03-08","old","5953311","HCM City","17","12","24"
"2024-03-08","old","41958287","HCM City","24","0","28"
"2024-03-08","old","41708513","Ha Noi City","11","5","158"
"2024-03-08","old","11851949","Ha Noi City","31","0","47"
"2024-03-08","old","18086915","HCM City","47","5","198"
"2024-03-08","old","16805744","Ha Noi City","22","7","45"
"2024-03-08","old","13020155","HCM City","12","3","23"
"2024-03-08","old","11680009","HCM City","24","9","83"
"2024-03-08","old","19177196","HCM City","15","14","28"
"2024-03-08","old","17160212","HCM City","19","9","34"
"2024-03-08","old","18646747","Ha Noi City","23","9","37"
"2024-03-08","old","18615212","HCM City","32","7","53"
"2024-03-08","old","42257451","HCM City","25","0","35"
"2024-03-08","old","9849595","HCM City","18","10","51"
"2024-03-08","old","40903223","Ha Noi City","22","13","33"
"2024-03-08","old","20278114","HCM City","15","11","16"
"2024-03-08","old","22014632","HCM City","37","14","37"
"2024-03-08","old","12014615","HCM City","34","2","61"
"2024-03-08","old","15903728","HCM City","35","3","55"
"2024-03-08","old","11717753","Ha Noi City","15","4","25"
"2024-03-08","old","15533232","HCM City","21","14","47"
"2024-03-08","old","22378866","HCM City","25","20","28"
"2024-03-08","old","41267744","HCM City","9","7","34"
"2024-03-08","old","20619115","Ha Noi City","26","4","37"
"2024-03-08","old","40113440","HCM City","23","17","47"
"2024-03-08","old","40036104","Ha Noi City","21","8","27"
"2024-03-08","old","12438471","HCM City","23","7","25"
"2024-03-08","old","42282479","HCM City","21","4","22"
"2024-03-08","old","6094351","HCM City","37","9","62"
"2024-03-08","old","5015222","HCM City","13","5","13"
"2024-03-08","old","41085602","HCM City","23","6","30"
